0,0.00128029267669242,-0.000853331212941025,-9.78032525563252
0.01,0.00384039167043619,-0.00256020607883956,-9.78032428755427
0.02,0.0063996263009085,-0.00426682439961529,-9.78032235212039
0.03,0.008957420578686,-0.0059730151145969,-9.78031945077517
0.04,0.0115131988352984,-0.00767860720470189,-9.78031558568359
0.05,0.014066385858469,-0.00938342971378273,-9.78031075972955
0.06,0.0166164070237074,-0.0110873117675949,-9.78030497651348
0.07,0.019162688415679,-0.0127900825859846,-9.78029824034942
0.08,0.021704656966508,-0.0144915715065261,-9.78029055626148
0.09,0.0242417405798908,-0.0161916079987569,-9.78028192997974
0.1,0.0267733682616968,-0.0178900216828938,-9.78027236793555
0.11,0.0292989702479253,-0.0195866423469152,-9.78026187725631
0.12,0.031817978135201,-0.021281299965528,-9.78025046575957
0.13,0.0343298250071861,-0.0229738247165554,-9.78023814194672
0.14,0.0368339455634211,-0.0246640469991676,-9.78022491499599
0.15,0.0393297762452384,-0.0263517974503496,-9.78021079475498
0.16,0.0418167553653777,-0.0280369069641054,-9.78019579173258
0.17,0.044294323231836,-0.0297192067070141,-9.78017991709044
0.18,0.0467619222780482,-0.0313985281383544,-9.78016318263379
0.19,0.0492189971816112,-0.0330747030227054,-9.78014560080187
0.2,0.0516649949988867,-0.0347475634537019,-9.78012718465772
0.21,0.0540993652810464,-0.0364169418654205,-9.78010794787756
0.22,0.0565215602017544,-0.038082671052063,-9.78008790473962
0.23,0.0589310346842083,-0.0397445841875986,-9.78006707011249
0.24,0.061327246514425,-0.0414025148362617,-9.78004545944304
0.25,0.0637096564764215,-0.0430562969786134,-9.78002308874375
0.26,0.0660777284619322,-0.0447057650203566,-9.77999997457975
0.27,0.0684309295961796,-0.0463507538127157,-9.77997613405532
0.28,0.0707687303581571,-0.0479910986694682,-9.77995158479991
0.29,0.0730906047011038,-0.0496266353845931,-9.77992634495386
0.3,0.0753960301669472,-0.0512572002461476,-9.77990043315363
0.31,0.0776844880067436,-0.0528826300548715,-9.77987386851664
0.32,0.0799554632964672,-0.05450276214004,-9.77984667062575
0.33,0.0822084450557837,-0.0561174343780033,-9.77981885951336
0.34,0.084442926360253,-0.0577264852065984,-9.7797904556451
0.35,0.0866584044512767,-0.0593297536384514,-9.77976147990338
0.36,0.0888543808587253,-0.0609270792840989,-9.77973195357028
0.37,0.0910303615084676,-0.0625183023648301,-9.77970189831037
0.38,0.0931858568288154,-0.0641032637252885,-9.7796713361533
0.39,0.0953203818681624,-0.0656818048549662,-9.77964028947575
0.4,0.0974334564017099,-0.0672537679024139,-9.77960878098348
0.41,0.099524605036989,-0.0688189956892068,-9.77957683369299
0.42,0.101593357321779,-0.0703773317264027,-9.77954447091286
0.43,0.103639247852857,-0.0719286202324305,-9.779511716225
0.44,0.105661816376014,-0.0734727061451376,-9.77947859346561
0.45,0.107660607892024,-0.075009435139123,-9.77944512670605
0.46,0.109635172761382,-0.0765386536430163,-9.77941134023328
0.47,0.111585066797325,-0.078060208848504,-9.77937725853064
0.48,0.113509851377147,-0.07957394873444,-9.77934290625782
0.49,0.115409093527181,-0.0810797220712474,-9.7793083082314
0.5,0.117282366032561,-0.0825773784457177,-9.77927348940471
0.51,0.119129247528441,-0.0840667682721704,-9.77923847484791
0.52,0.120949322588156,-0.0855477428019144,-9.77920328972808
0.53,0.122742181824522,-0.0870201541443094,-9.77916795928891
0.54,0.124507421984809,-0.0884838552839377,-9.77913250883054
0.55,0.126244646028402,-0.0899387000843659,-9.77909696368958
0.56,0.127953463225022,-0.0913845433099226,-9.77906134921881
0.57,0.129633489246,-0.0928212406430763,-9.77902569076689
0.58,0.131284346236645,-0.0942486486866446,-9.77899001365857
0.59,0.132905662913242,-0.0956666249881843,-9.77895434317428
0.6,0.134497074644242,-0.0970750280521538,-9.77891870453021
0.61,0.136058223527191,-0.0984737173493757,-9.77888312285843
0.62,0.137588758472811,-0.0998625533340076,-9.77884762318702
0.63,0.13908833528551,-0.101241397458777,-9.77881223042023
0.64,0.140556616730203,-0.102610112178801,-9.77877696931917
0.65,0.141993272622147,-0.103968560978016,-9.77874186448204
0.66,0.143397979894267,-0.10531660837631,-9.77870694032497
0.67,0.144770422665152,-0.106654119938257,-9.77867222106303
0.68,0.14611029231883,-0.107980962294767,-9.77863773069114
0.69,0.147417287558754,-0.109297003140827,-9.7786034929657
0.7,0.148691114498606,-0.110602111271531,-9.77856953138561
0.71,0.149931486708795,-0.111896156575398,-9.77853586917443
0.72,0.151138125285283,-0.113179010051316,-9.77850252926244
0.73,0.152310758917004,-0.114450543826211,-9.77846953426869
0.74,0.153449123935315,-0.115710631154963,-9.77843690648401
0.75,0.154552964393038,-0.116959146454622,-9.77840466785328
0.76,0.155622032096775,-0.118195965288564,-9.7783728399594
0.77,0.156656086681348,-0.119420964399484,-9.77834144400631
0.78,0.15765489565744,-0.120634021714423,-9.77831050080302
0.79,0.158618234460493,-0.121835016352508,-9.778280030748
0.8,0.159545886505551,-0.123023828642032,-9.77825005381363
0.81,0.160437643231,-0.124200340125827,-9.77822058953141
0.82,0.16129330415241,-0.125364433581986,-9.77819165697707
0.83,0.162112676896834,-0.126515993020834,-9.77816327475679
0.84,0.16289557725952,-0.127654903714924,-9.77813546099294
0.85,0.163641829225419,-0.128781052181536,-9.7781082333114
0.86,0.164351265035862,-0.129894326233996,-9.77808160882777
0.87,0.16502372519448,-0.130994614944158,-9.778055604136
0.88,0.165659058531293,-0.132081808697337,-9.77803023529539
0.89,0.166257122216491,-0.133155799170509,-9.77800551781984
0.9,0.166817781806576,-0.134216479367045,-9.77798146666624
0.91,0.167340911259865,-0.135263743600233,-9.77795809622454
0.92,0.167826392977019,-0.136297487526022,-9.77793542030722
0.93,0.168274117823557,-0.137317608146834,-9.77791345213982
0.94,0.168683985151775,-0.138324003815961,-9.77789220435213
0.95,0.169055902825303,-0.139316574251681,-9.77787168896951
0.96,0.169389787236526,-0.140295220537724,-9.77785191740514
0.97,0.169685563331453,-0.141259845149708,-9.77783290045221
0.98,0.169943164621425,-0.142210351950786,-9.7778146482773
0.99,0.170162533199618,-0.143146646205206,-9.77779717041389
1,0.170343619754527,-0.144068634590727,-9.77778047575653
1.01,0.170486383578912,-0.14497622519789,-9.77776457255574
1.02,0.170590792580835,-0.145869327547116,-9.77774946841313
1.03,0.170656823290211,-0.146747852595448,-9.77773517027725
1.04,0.170684460863878,-0.147611712741766,-9.77772168444015
1.05,0.170673699089208,-0.148460821843062,-9.77770901653414
1.06,0.170624540385263,-0.149295095210841,-9.77769717152952
1.07,0.170536995802282,-0.150114449630783,-9.77768615373258
1.08,0.170411085019669,-0.150918803361652,-9.77767596678431
1.09,0.17024683634048,-0.151708076152441,-9.77766661365955
1.1,0.170044286686188,-0.152482189241656,-9.77765809666691
1.11,0.169803481588229,-0.153241065368099,-9.77765041744912
1.12,0.169524475177906,-0.153984628778333,-9.77764357698388
1.13,0.169207330173362,-0.15471280523626,-9.77763757558544
1.14,0.168852117866539,-0.155425522027334,-9.77763241290659
1.15,0.168458918107548,-0.156122707965715,-9.77762808794136
1.16,0.168027819285815,-0.156804293403312,-9.77762459902809
1.17,0.167558918311553,-0.157470210234471,-9.77762194385322
1.18,0.167052320592553,-0.158120391905156,-9.77762011945552
1.19,0.166508140012224,-0.158754773417184,-9.7776191222309
1.2,0.165926498903555,-0.15937329133572,-9.77761894793775
1.21,0.165307528020191,-0.159975883797131,-9.77761959170283
1.22,0.164651366511882,-0.160562490510549,-9.77762104802765
1.23,0.163958161887363,-0.161133052769938,-9.77762331079539
1.24,0.163228069986004,-0.161687513455606,-9.77762637327833
1.25,0.162461254941218,-0.162225817041759,-9.77763022814576
1.26,0.161657889142627,-0.162747909602863,-9.77763486747244
1.27,0.160818153201086,-0.163253738816774,-9.77764028274747
1.28,0.159942235905812,-0.163743253972038,-9.77764646488372
