0,0.0175213537198712,0.0261819899062449,0.0349019827325068
0.01,0.0175104773601036,0.0261821613940882,0.0348834698947014
0.02,0.0174978753982559,0.0261764314019006,0.0348510032736004
0.03,0.0174835611718546,0.0261647946872766,0.0348045975894715
0.04,0.0174675481529751,0.0261472473519788,0.0347442731453994
0.05,0.0174498499322804,0.0261237868483837,0.0346700558182877
0.06,0.01743048020311,0.0260944119856036,0.0345819770476153
0.07,0.0174094527456403,0.0260591229352801,0.0344800738219406
0.08,0.0173867814111346,0.0260179212370346,0.0343643886631741
0.09,0.0173624801063012,0.0259708098035918,0.0342349696086277
0.1,0.0173365627777795,0.0259177929255421,0.0340918701908239
0.11,0.0173090433967729,0.0258588762757543,0.0339351494151073
0.12,0.0172799359438545,0.0257940669134354,0.0337648717350388
0.13,0.0172492543939324,0.0257233732878108,0.033581107025622
0.14,0.0172170127014605,0.0256468052414468,0.0333839305543084
0.15,0.0171832247858164,0.0255643740132014,0.0331734229498733
0.16,0.0171479045169631,0.0254760922407582,0.0329496701691164
0.17,0.0171110657013393,0.025381973962835,0.0327127634614261
0.18,0.0170727220680296,0.0252820346209369,0.0324627993312116
0.19,0.0170328872552173,0.0251762910607567,0.032199879498245
0.2,0.0169915747969648,0.0250647615331529,0.0319241108558914
0.21,0.0169487981102675,0.0249474656947356,0.0316356054272818
0.22,0.0169045704825099,0.0248244246080289,0.0313344803194048
0.23,0.0168589050592057,0.0246956607412247,0.0310208576752034
0.24,0.016811814832146,0.0245611979675259,0.0306948646236184
0.25,0.0167633126279277,0.0244210615640536,0.0303566332276586
0.26,0.0167134110968442,0.0242752782103522,0.0300063004304925
0.27,0.0166621227022145,0.0241238759864248,0.0296440079996007
0.28,0.0166094597101142,0.023966884370385,0.0292699024689883
0.29,0.0165554341795467,0.0238043342356399,0.0288841350794986
0.3,0.0165000579530506,0.0236362578476513,0.0284868617172864
0.31,0.0164433426477707,0.0234626888602475,0.0280782428503742
0.32,0.0163852996469651,0.0232836623114978,0.0276584434634567
0.33,0.0163259400920412,0.0230992146191455,0.0272276329908638
0.34,0.0162652748750092,0.022909383575583,0.0267859852477757
0.35,0.0162033146314774,0.0227142083423941,0.0263336783597021
0.36,0.0161400697341216,0.0225137294444301,0.0258708946902372
0.37,0.0160755502866746,0.0223079887634478,0.0253978207671548
0.38,0.0160097661184136,0.0220970295312885,0.0249146472068511
0.39,0.0159427267791955,0.021880896322604,0.0244215686371603
0.4,0.0158744415349689,0.0216596350471463,0.0239187836186044
0.41,0.0158049193638828,0.0214332929415622,0.0234064945640829
0.42,0.0157341689528667,0.0212019185607864,0.0228849076570472
0.43,0.0156621986947784,0.0209655617689503,0.0223542327681821
0.44,0.0155890166860957,0.0207242737298297,0.0218146833706643
0.45,0.0155146307251394,0.0204781068968732,0.0212664764539773
0.46,0.0154390483108286,0.0202271150027511,0.020709832436363
0.47,0.0153622766420173,0.0199713530484641,0.0201449750759406
0.48,0.0152843226173263,0.0197108772920036,0.0195721313804938
0.49,0.0152051928355629,0.0194457452365631,0.0189915315160217
0.5,0.0151248935966512,0.019176015618314,0.0184034087140224
0.51,0.0150434309031156,0.0189017483937166,0.0178079991776295
0.52,0.0149608104621061,0.0186230047264135,0.01720554198655
0.53,0.0148770376879427,0.0183398469736752,0.0165962790009097
0.54,0.0147921177052023,0.0180523386724096,0.015980454764019
0.55,0.0147060553523207,0.0177605445247432,0.015358316404116
0.56,0.0146188551857273,0.0174645303831785,0.0147301135350684
0.57,0.0145305214844738,0.0171643632353048,0.0140960981561802
0.58,0.014441058255386,0.0168601111881252,0.0134565245510291
0.59,0.0143504692387142,0.0165518434519312,0.0128116491854729
0.6,0.0142587579142613,0.0162396303237962,0.0121617306047812
0.61,0.0141659275080007,0.0159235431706209,0.0115070293300049
0.62,0.0140719809991781,0.0156036544118351,0.0108478077535976
0.63,0.013976921127857,0.0152800375016344,0.0101843300342949
0.64,0.0138807504029433,0.0149527669108864,0.00951686199136995
0.65,0.0137834711106141,0.0146219181086001,0.00884567099823638
0.66,0.0136850853232252,0.014287567543051,0.00817102587548499
0.67,0.0135855949085918,0.0139497926225181,0.00749319678337669
0.68,0.0134850015397064,0.0136086716956348,0.00681245511383891
0.69,0.0133833067048409,0.013264284031412,0.00612907338201719
0.7,0.0132805117180155,0.0129167097988852,0.00544332511741724
0.71,0.0131766177298523,0.0125660300464062,0.00475548475466557
0.72,0.0130716257387741,0.0122123266806118,0.00406582752397825
0.73,0.0129655366025214,0.0118556824450493,0.00337462934131304
0.74,0.0128583510500229,0.0114961808984728,0.002682166698332
0.75,0.012750069693538,0.0111339063928283,0.00198871655213091
