0.41,-481.830262734402,-20061.7576548575,43773.4946126479,-0.0240127337919202
0.42,-481.826725028506,-20061.7572945287,43773.4955075009,-0.024012557983928
0.43,-481.823187450222,-20061.7569342114,43773.4964023251,-0.0240123821822717
0.44,-481.819649747762,-20061.7565738798,43773.4972971842,-0.0240122063744385
0.45,-481.816112047023,-20061.7562135469,43773.4981920465,-0.024012030566685
0.46,-481.812574473895,-20061.7558532252,43773.4990868799,-0.0240118547652672
0.47,-481.809036776593,-20061.7554928894,43773.4999817484,-0.0240116789576727
0.48,-481.805499206903,-20061.755132565,43773.5008765881,-0.024011503156414
0.49,-481.801961513039,-20061.7547722264,43773.5017714627,-0.0240113273489785
0.5,-481.798423820895,-20061.7544118863,43773.5026663404,-0.0240111515416226
0.51,-481.794886256359,-20061.7540515576,43773.5035611895,-0.0240109757406023
0.52,-481.791348567653,-20061.7536912147,43773.5044560734,-0.0240107999334055
0.53,-481.787811006556,-20061.7533308832,43773.5053509285,-0.0240106241325444
0.54,-481.784273321287,-20061.7529705375,43773.5062458187,-0.0240104483255065
0.55,-481.780735763629,-20061.7526102031,43773.50714068,-0.0240102725248045
0.56,-481.777198081797,-20061.7522498546,43773.5080355764,-0.0240100967179257
0.57,-481.773660401685,-20061.7518895046,43773.5089304758,-0.0240099209111265
0.58,-481.770122849183,-20061.751529166,43773.5098253465,-0.024009745110663
0.59,-481.766585298401,-20061.751168826,43773.5107202203,-0.0240095693102791
0.6,-481.763047623445,-20061.7508084718,43773.511615129,-0.0240093935037184
0.61,-481.759509950209,-20061.7504481161,43773.5125100408,-0.0240092176972373
0.62,-481.75597227869,-20061.750087759,43773.5134049558,-0.0240090418908356
0.63,-481.752434734785,-20061.7497274133,43773.5142998419,-0.0240088660907699
0.64,-481.748897192595,-20061.7493670663,43773.5151947312,-0.0240086902907835
0.65,-481.745359526234,-20061.7490067049,43773.5160896554,-0.0240085144846205
0.66,-481.741821861592,-20061.7486463422,43773.5169845827,-0.0240083386785369
0.67,-481.738284324561,-20061.7482859908,43773.5178794813,-0.0240081628787892
0.68,-481.734746663357,-20061.7479256253,43773.5187744148,-0.0240079870728648
0.69,-481.731209129764,-20061.7475652711,43773.5196693196,-0.0240078112732761
0.7,-481.727671471998,-20061.7472049027,43773.5205642593,-0.0240076354675108
0.71,-481.724133941841,-20061.7468445457,43773.5214591703,-0.0240074596680811
0.72,-481.720596287514,-20061.7464841745,43773.5223541162,-0.0240072838624748
0.73,-481.717058634904,-20061.7461238018,43773.5232490653,-0.024007108056948
0.74,-481.713521109904,-20061.7457634405,43773.5241439855,-0.0240069322577569
0.75,-481.709983460734,-20061.745403065,43773.5250389407,-0.0240067564523892
0.76,-481.706445939171,-20061.745042701,43773.5259338672,-0.0240065806533572
0.77,-481.702908293438,-20061.7446823226,43773.5268288286,-0.0240064048481485
0.78,-481.699370649424,-20061.7443219429,43773.5277237931,-0.0240062290430193
0.79,-481.695833133019,-20061.7439615745,43773.5286187289,-0.0240060532442259
0.8,-481.692295492443,-20061.7436011919,43773.5295136996,-0.0240058774392559
0.81,-481.688757979477,-20061.7432408208,43773.5304086416,-0.0240057016406215
0.82,-481.685220342338,-20061.7428804354,43773.5313036185,-0.0240055258358105
0.83,-481.681682832809,-20061.7425200614,43773.5321985667,-0.0240053500373351
0.84,-481.67814519911,-20061.7421596731,43773.5330935498,-0.0240051742326832
0.85,-481.674607567127,-20061.7417992835,43773.533988536,-0.0240049984281107
0.86,-481.671070062755,-20061.7414389052,43773.5348834934,-0.024004822629874
0.87,-481.667532560101,-20061.7410785255,43773.535778454,-0.0240046468317168
0.88,-481.663994933278,-20061.7407181316,43773.5366734495,-0.024004471027383
0.89,-481.660457308173,-20061.7403577363,43773.5375684481,-0.0240042952231287
0.9,-481.656919684786,-20061.7399973395,43773.5384634498,-0.0240041194189539
0.91,-481.653382189008,-20061.7396369542,43773.5393584228,-0.0240039436211148
0.92,-481.64984469495,-20061.7392765674,43773.5402533988,-0.0240037678233552
0.93,-481.64630707672,-20061.7389161664,43773.5411484098,-0.024003592019419
0.94,-481.642769460211,-20061.738555764,43773.5420434239,-0.0240034162155624
0.95,-481.639231971309,-20061.738195373,43773.5429384093,-0.0240032404180414
0.96,-481.635694358236,-20061.7378349678,43773.5438334296,-0.0240030646143438
0.97,-481.632156872772,-20061.7374745739,43773.5447284211,-0.0240028888169819
0.98,-481.628619263139,-20061.7371141659,43773.5456234476,-0.0240027130134434
0.99,-481.625081781113,-20061.7367537692,43773.5465184454,-0.0240025372162405
1,-481.621544174917,-20061.7363933583,43773.5474134781,-0.024002361412861
1.01,-481.61800657044,-20061.7360329459,43773.5483085139,-0.0240021856095611
1.02,-481.614469093569,-20061.735672545,43773.5492035209,-0.0240020098125967
1.03,-481.610931492532,-20061.7353121298,43773.5500985629,-0.0240018340094559
1.04,-481.6073940191,-20061.7349517261,43773.5509935761,-0.0240016582126507
1.05,-481.603856421499,-20061.7345913081,43773.5518886244,-0.0240014824096689
1.06,-481.600318825617,-20061.7342308887,43773.5527836757,-0.0240013066067665
1.07,-481.596781357343,-20061.7338704806,43773.5536786981,-0.0240011308102
1.08,-481.5932437649,-20061.7335100584,43773.5545737557,-0.0240009550074568
1.09,-481.589706300062,-20061.7331496475,43773.5554687844,-0.0240007792110491
1.1,-481.586168711058,-20061.7327892225,43773.5563638481,-0.024000603408465
1.11,-481.582631249658,-20061.7324288088,43773.557258883,-0.0240004276122164
1.12,-481.579093664091,-20061.7320683809,43773.5581539529,-0.0240002518097914
1.13,-481.575556080243,-20061.7317079515,43773.5590490259,-0.0240000760074458
1.14,-481.572018624002,-20061.7313475336,43773.5599440702,-0.0239999002114359
1.15,-481.568481169479,-20061.7309871143,43773.5608391175,-0.0239997244155055
1.16,-481.564943590788,-20061.7306266807,43773.5617341998,-0.0239995486133985
1.17,-481.561406013816,-20061.7302662457,43773.5626292851,-0.0239993728113711
1.18,-481.557868438563,-20061.7299058093,43773.5635243737,-0.0239991970094232
1.19,-481.554330990915,-20061.7295453843,43773.5644194333,-0.0239990212138109
1.2,-481.550793544988,-20061.7291849578,43773.5653144962,-0.0239988454182782
1.21,-481.547255974891,-20061.7288245172,43773.566209594,-0.0239986696165688
1.22,-481.543718406516,-20061.7284640751,43773.5671046948,-0.0239984938149391
1.23,-481.540180965746,-20061.7281036444,43773.567999767,-0.023998318019645
1.24,-481.536643400806,-20061.7277431995,43773.5688948741,-0.0239981422181742
1.25,-481.533105963474,-20061.727382766,43773.5697899524,-0.0239979664230391
1.26,-481.529568401973,-20061.7270223182,43773.5706850656,-0.0239977906217275
1.27,-481.526030968077,-20061.7266618819,43773.5715801502,-0.0239976148267514
1.28,-481.522493410015,-20061.7263014313,43773.5724752696,-0.0239974390255989
1.29,-481.518955853672,-20061.7259409793,43773.5733703922,-0.0239972632245259
1.3,-481.515418299048,-20061.7255805259,43773.5742655179,-0.0239970874235324
1.31,-481.511880872031,-20061.7252200839,43773.5751606148,-0.0239969116288745
1.32,-481.50834344673,-20061.7248596405,43773.5760557149,-0.023996735834296
1.33,-481.504805897263,-20061.7244991828,43773.5769508498,-0.0239965600335411
1.34,-481.501268349515,-20061.7241387237,43773.5778459879,-0.0239963842328658
1.35,-481.497730929373,-20061.723778276,43773.5787410972,-0.023996208438526
1.36,-481.494193385064,-20061.7234178141,43773.5796362414,-0.0239960326380097
1.37,-481.490655968359,-20061.7230573636,43773.580531357,-0.023995856843829
1.38,-481.487118427487,-20061.7226968989,43773.5814265074,-0.0239956810434717
1.39,-481.483581014222,-20061.7223364455,43773.5823216291,-0.0239955052494501
1.4,-481.480043476788,-20061.7219759779,43773.5832167858,-0.0239953294492519
1.41,-481.476505941073,-20061.7216155089,43773.5841119455,-0.0239951536491333
1.42,-481.472968532965,-20061.7212550513,43773.5850070765,-0.0239949778553502
1.43,-481.469431000689,-20061.7208945795,43773.5859022425,-0.0239948020553906
1.44,-481.465893596018,-20061.7205341191,43773.5867973797,-0.0239946262617666
1.45,-481.462356067179,-20061.7201736444,43773.5876925519,-0.0239944504619661
1.46,-481.458818540062,-20061.7198131683,43773.5885877271,-0.0239942746622452
1.47,-481.455281140548,-20061.7194527036,43773.5894828737,-0.0239940988688598
1.48,-481.451743616867,-20061.7190922247,43773.5903780551,-0.0239939230692979
1.49,-481.44820622079,-20061.7187317572,43773.5912732078,-0.0239937472760715
1.5,-481.444668700548,-20061.7183712754,43773.5921683955,-0.0239935714766687
1.51,-481.441131307912,-20061.7180108051,43773.5930635543,-0.0239933956836014
1.52,-481.437593791107,-20061.7176503205,43773.5939587482,-0.0239932198843576
1.53,-481.434056276024,-20061.7172898345,43773.5948539452,-0.0239930440851935
1.54,-481.430518888542,-20061.71692936,43773.5957491133,-0.0239928682923648
1.55,-481.426981502781,-20061.7165688839,43773.5966442846,-0.0239926924996156
1.56,-481.423443992854,-20061.7162083937,43773.5975394909,-0.02399251670069
1.57,-481.419906484645,-20061.715847902,43773.5984347002,-0.023992340901844
1.58,-481.416368978156,-20061.7154874089,43773.5993299127,-0.0239921651030775
1.59,-481.412831599272,-20061.7151269273,43773.6002250964,-0.0239919893106464
1.6,-481.409294222106,-20061.7147664442,43773.6011202831,-0.0239918135182949
1.61,-481.405756720773,-20061.7144059468,43773.6020155049,-0.023991637719767
1.62,-481.402219221161,-20061.7140454481,43773.6029107297,-0.0239914619213186
1.63,-481.398681849154,-20061.7136849607,43773.6038059258,-0.0239912861292058
1.64,-481.395144352978,-20061.7133244592,43773.6047011569,-0.0239911103309164
1.65,-481.391606984408,-20061.712963969,43773.6055963591,-0.0239909345389625
1.66,-481.388069491671,-20061.7126034646,43773.6064915964,-0.0239907587408323
1.67,-481.38453212654,-20061.7122429716,43773.6073868048,-0.0239905829490376
1.68,-481.380994637242,-20061.7118824643,43773.6082820483,-0.0239904071510664
1.69,-481.377457149663,-20061.7115219557,43773.6091772948,-0.0239902313531747
1.7,-481.373919789689,-20061.7111614584,43773.6100725126,-0.0239900555616186
1.71,-481.370382305549,-20061.7108009469,43773.6109677654,-0.0239898797638861
1.72,-481.366844949011,-20061.7104404468,43773.6118629893,-0.0239897039724889
1.73,-481.363307468309,-20061.7100799325,43773.6127582482,-0.0239895281749154
1.74,-481.359770115211,-20061.7097194295,43773.6136534784,-0.0239893523836774
1.75,-481.356232637947,-20061.7093589124,43773.6145487435,-0.023989176586263
1.76,-481.352695162403,-20061.7089983938,43773.6154440118,-0.0239890007889281
1.77,-481.349157814463,-20061.7086378866,43773.6163392512,-0.0239888249979287
1.78,-481.34562046824,-20061.708277378,43773.6172344938,-0.0239886492070088
1.79,-481.342082997853,-20061.7079168552,43773.6181297713,-0.0239884734099126
1.8,-481.338545529185,-20061.707556331,43773.619025052,-0.0239882976128958
1.81,-481.335008062237,-20061.7071958053,43773.6199203357,-0.0239881218159587
1.82,-481.331470722891,-20061.706835291,43773.6208155907,-0.0239879460253569
1.83,-481.327933385265,-20061.7064747754,43773.6217108487,-0.0239877702348347
1.84,-481.324395923474,-20061.7061142455,43773.6226061417,-0.0239875944381361
1.85,-481.320858463403,-20061.7057537141,43773.6235014378,-0.0239874186415171
1.86,-481.317321130933,-20061.7053931942,43773.6243967052,-0.0239872428512334
1.87,-481.3137836743,-20061.70503266,43773.6252920075,-0.0239870670547735
1.88,-481.310246345269,-20061.7046721373,43773.6261872811,-0.0239868912646489
1.89,-481.306708892074,-20061.7043116003,43773.6270825896,-0.023986715468348
1.9,-481.303171566481,-20061.7039510747,43773.6279778693,-0.0239865396783825
1.91,-481.299634116725,-20061.7035905349,43773.628873184,-0.0239863638822408
1.92,-481.296096668688,-20061.7032299936,43773.6297685019,-0.0239861880861785
1.93,-481.292559348252,-20061.7028694638,43773.6306637909,-0.0239860122964516
1.94,-481.289021903653,-20061.7025089197,43773.6315591149,-0.0239858365005484
1.95,-481.285484586657,-20061.702148387,43773.6324544102,-0.0239856607109806
1.96,-481.281947145497,-20061.7017878401,43773.6333497404,-0.0239854849152365
1.97,-481.278409706055,-20061.7014272918,43773.6342450737,-0.0239853091195719
1.98,-481.274872394216,-20061.7010667549,43773.6351403782,-0.0239851333302427
1.99,-481.271334958212,-20061.7007062037,43773.6360357177,-0.0239849575347372
2,-481.267797649813,-20061.700345664,43773.6369310284,-0.0239847817455672
2.01,-481.264260217246,-20061.69998511,43773.6378263741,-0.0239846059502206
2.02,-481.260722912285,-20061.6996245674,43773.6387216911,-0.0239844301612097
2.03,-481.257185483159,-20061.6992640105,43773.639617043,-0.0239842543660223
2.04,-481.253648055753,-20061.6989034523,43773.6405123979,-0.0239840785709145
2.05,-481.250110755948,-20061.6985429054,43773.6414077242,-0.0239839027821421
2.06,-481.24657345786,-20061.6981823572,43773.6423030535,-0.0239837269934491
2.07,-481.243036035612,-20061.6978217947,43773.6431984178,-0.02398355119858
2.08,-481.239498615083,-20061.6974612308,43773.6440937852,-0.0239833754037903
2.09,-481.235961196271,-20061.6971006655,43773.6449891557,-0.0239831996090802
2.1,-481.232423905062,-20061.6967401116,43773.6458844974,-0.0239830238207054
2.11,-481.228886615571,-20061.6963795562,43773.6467798423,-0.0239828480324102
2.12,-481.225349201918,-20061.6960189867,43773.6476752221,-0.0239826722379386
2.13,-481.221811789985,-20061.6956584157,43773.6485706049,-0.0239824964435467
2.14,-481.218274505653,-20061.6952978561,43773.649465959,-0.0239823206554901
2.15,-481.214737097157,-20061.6949372822,43773.6503613481,-0.0239821448612572
2.16,-481.211199816264,-20061.6945767198,43773.6512567084,-0.0239819690733598
2.17,-481.207662411207,-20061.6942161432,43773.6521521038,-0.0239817932792859
2.18,-481.204125133751,-20061.6938555779,43773.6530474702,-0.0239816174915474
2.19,-481.200587732133,-20061.6934949984,43773.6539428718,-0.0239814416976327
2.2,-481.197050332234,-20061.6931344175,43773.6548382763,-0.0239812659037976
2.21,-481.193513059937,-20061.692773848,43773.6557336522,-0.0239810901162978
2.22,-481.189975663475,-20061.6924132643,43773.6566290629,-0.0239809143226216
2.23,-481.186438394615,-20061.692052692,43773.6575244449,-0.0239807385352808
2.24,-481.182901001595,-20061.6916921054,43773.6584198619,-0.0239805627417639
2.25,-481.179363610292,-20061.6913315174,43773.659315282,-0.0239803869483264
2.26,-481.17582634659,-20061.6909709408,43773.6602106732,-0.0239802111612242
2.27,-481.172288958725,-20061.69061035,43773.6611060995,-0.0239800353679458
2.28,-481.168751698462,-20061.6902497706,43773.6620014971,-0.0239798595810028
2.29,-481.165214314036,-20061.6898891769,43773.6628969295,-0.0239796837878834
2.3,-481.161677057211,-20061.6895285947,43773.6637923332,-0.0239795080010994
2.31,-481.158139676224,-20061.6891679982,43773.6646877718,-0.0239793322081392
2.32,-481.154602296956,-20061.6888074003,43773.6655832136,-0.0239791564152585
2.33,-481.151065045289,-20061.6884468138,43773.6664786266,-0.0239789806287131
2.34,-481.147527795341,-20061.6880862259,43773.6673740427,-0.0239788048422473
2.35,-481.143990421231,-20061.6877256237,43773.6682694938,-0.0239786290496052
2.36,-481.140453048841,-20061.6873650202,43773.6691649479,-0.0239784532570427
2.37,-481.136915678169,-20061.6870044151,43773.6700604052,-0.0239782774645597
2.38,-481.133378435098,-20061.6866438216,43773.6709558337,-0.023978101678412
2.39,-481.129841193745,-20061.6862832266,43773.6718512653,-0.0239779258923438
2.4,-481.126303828233,-20061.6859226174,43773.6727467318,-0.0239777501000995
2.41,-481.122766464437,-20061.6855620067,43773.6736422015,-0.0239775743079346
2.42,-481.119229228243,-20061.6852014075,43773.6745376423,-0.0239773985221051
2.43,-481.115691867888,-20061.684840794,43773.6754331182,-0.0239772227300994
2.44,-481.112154635133,-20061.6844801919,43773.6763285652,-0.023977046944429
2.45,-481.108617278214,-20061.6841195756,43773.6772240474,-0.0239768711525822
2.46,-481.105080048898,-20061.6837589707,43773.6781195006,-0.0239766953670709
2.47,-481.10154269542,-20061.6833983515,43773.6790149888,-0.0239765195753834
2.48,-481.098005343661,-20061.683037731,43773.6799104802,-0.0239763437837753
2.49,-481.094468119501,-20061.6826771218,43773.6808059428,-0.0239761679985025
2.5,-481.09093077118,-20061.6823164984,43773.6817014403,-0.0239759922070535
2.51,-481.08739355046,-20061.6819558864,43773.6825969091,-0.0239758164219399
2.52,-481.083856205579,-20061.6815952602,43773.6834924128,-0.0239756406306501
2.53,-481.080318862417,-20061.6812346325,43773.6843879197,-0.0239754648394398
2.54,-481.076781646852,-20061.6808740163,43773.6852833977,-0.0239752890545647
2.55,-481.073244307128,-20061.6805133858,43773.6861789108,-0.0239751132635134
2.56,-481.069707095004,-20061.6801527668,43773.687074395,-0.0239749374787974
2.57,-481.066169758719,-20061.6797921334,43773.6879699143,-0.0239747616879054
2.58,-481.062632550032,-20061.6794315115,43773.6888654047,-0.0239745859033484
2.59,-481.059095217187,-20061.6790708754,43773.6897609302,-0.0239744101126154
2.6,-481.055557886059,-20061.6787102378,43773.6906564587,-0.0239742343219619
2.61,-481.05202068253,-20061.6783496117,43773.6915519584,-0.0239740585376435
2.62,-481.048483480722,-20061.6779889841,43773.6924474613,-0.0239738827534048
2.63,-481.044946154752,-20061.6776283423,43773.6933429991,-0.0239737069629899
2.64,-481.041408830502,-20061.677267699,43773.69423854,-0.0239735311726546
2.65,-481.037871507973,-20061.6769070544,43773.695134084,-0.0239733553823988
2.66,-481.034334313041,-20061.6765464211,43773.6960295993,-0.0239731795984783
2.67,-481.030797119828,-20061.6761857865,43773.6969251177,-0.0239730038146372
2.68,-481.027259802457,-20061.6758251376,43773.697820671,-0.0239728280246201
2.69,-481.023722486802,-20061.6754644873,43773.6987162274,-0.0239726522346824
2.7,-481.020185298748,-20061.6751038484,43773.699611755,-0.02397247645108
2.71,-481.016647986533,-20061.6747431953,43773.7005073176,-0.0239723006613015
2.72,-481.013110801918,-20061.6743825535,43773.7014028515,-0.0239721248778582
2.73,-481.009573493142,-20061.6740218976,43773.7022984203,-0.0239719490882387
2.74,-481.006036311965,-20061.673661253,43773.7031939604,-0.0239717733049545
2.75,-481.002499006628,-20061.6733005942,43773.7040895353,-0.0239715975154941
2.76,-480.998961703011,-20061.672939934,43773.7049851135,-0.0239714217261133
2.77,-480.995424526991,-20061.6725792852,43773.7058806628,-0.0239712459430677
2.78,-480.991887226812,-20061.6722186221,43773.7067762471,-0.0239710701538459
2.79,-480.988350054231,-20061.6718579704,43773.7076718026,-0.0239708943709594
2.8,-480.984812757491,-20061.6714973045,43773.7085673931,-0.0239707185818968
2.81,-480.98127546247,-20061.6711366372,43773.7094629867,-0.0239705427929137
2.82,-480.977738295048,-20061.6707759814,43773.7103585516,-0.0239703670102658
2.83,-480.974201003466,-20061.6704153112,43773.7112541513,-0.0239701912214418
2.84,-480.970663839481,-20061.6700546525,43773.7121497223,-0.0239700154389529
2.85,-480.967126551339,-20061.6696939795,43773.7130453284,-0.023969839650288
2.86,-480.963589390794,-20061.669333318,43773.7139409055,-0.0239696638679583
2.87,-480.960052106088,-20061.6689726422,43773.7148365177,-0.0239694880794524
2.88,-480.956514823103,-20061.6686119649,43773.715732133,-0.0239693122910262
2.89,-480.952977667717,-20061.6682512991,43773.7166277195,-0.0239691365089351
2.9,-480.949440514048,-20061.6678906319,43773.7175233092,-0.0239689607269235
2.91,-480.945903236221,-20061.6675299504,43773.7184189338,-0.0239687849387359
2.92,-480.942365960113,-20061.6671692676,43773.7193145615,-0.0239686091506278
2.93,-480.938828685726,-20061.6668085832,43773.7202101922,-0.0239684333625992
2.94,-480.935291538934,-20061.6664479104,43773.7211057942,-0.0239682575809058
2.95,-480.931754393863,-20061.6660872361,43773.7220013993,-0.023968081799292
2.96,-480.928217124634,-20061.6657265475,43773.7228970394,-0.0239679060115021
2.97,-480.924679857123,-20061.6653658575,43773.7237926826,-0.0239677302237917
2.98,-480.92114271721,-20061.665005179,43773.724688297,-0.0239675544424165
2.99,-480.917605453138,-20061.6646444862,43773.7255839464,-0.0239673786548652
3,-480.914068316664,-20061.6642838048,43773.726479567,-0.023967202873649
3.01,-480.910531056031,-20061.6639231092,43773.7273752225,-0.0239670270862569
3.02,-480.906993922995,-20061.663562425,43773.7282708493,-0.0239668513051998
3.03,-480.9034566658,-20061.6632017265,43773.7291665111,-0.0239666755179667
3.04,-480.899919410326,-20061.6628410266,43773.7300621759,-0.0239664997308132
3.05,-480.896382282448,-20061.6624803381,43773.730957812,-0.0239663239499947
3.06,-480.892845030413,-20061.6621196354,43773.7318534831,-0.0239661481630003
3.07,-480.889307905973,-20061.6617589441,43773.7327491254,-0.023965972382341
3.08,-480.885770657377,-20061.6613982386,43773.7336448026,-0.0239657965955057
3.09,-480.8822334105,-20061.6610375316,43773.734540483,-0.0239656208087498
3.1,-480.878696291218,-20061.6606768361,43773.7354361346,-0.0239654450283291
3.11,-480.87515904778,-20061.6603161263,43773.7363318212,-0.0239652692417324
3.12,-480.871621931937,-20061.6599554279,43773.7372274789,-0.0239650934614708
3.13,-480.868084691937,-20061.6595947153,43773.7381231717,-0.0239649176750331
3.14,-480.864547579534,-20061.6592340141,43773.7390188357,-0.0239647418949306
3.15,-480.861010342974,-20061.6588732986,43773.7399145346,-0.0239645661086521
3.16,-480.857473108135,-20061.6585125817,43773.7408102366,-0.0239643903224532
3.17,-480.853936000889,-20061.6581518763,43773.7417059099,-0.0239642145425893
3.18,-480.85039889536,-20061.6577911694,43773.7426015863,-0.0239640387628048
3.19,-480.846861665679,-20061.6574304483,43773.7434972976,-0.0239638629768446
3.2,-480.843324437716,-20061.6570697257,43773.744393012,-0.0239636871909638
3.21,-480.839787211472,-20061.6567090018,43773.7452887296,-0.0239635114051626
3.22,-480.836250112823,-20061.6563482892,43773.7461844183,-0.0239633356256964
3.23,-480.832713015894,-20061.6559875753,43773.7470801102,-0.0239631598463097
3.24,-480.829175794808,-20061.6556268471,43773.747975837,-0.0239629840607471
3.25,-480.825638575442,-20061.6552661175,43773.748871567,-0.0239628082752641
3.26,-480.822101483672,-20061.6549053993,43773.7497672681,-0.0239626324961161
3.27,-480.818564267743,-20061.6545446668,43773.7506630042,-0.0239624567107921
3.28,-480.815027179412,-20061.6541839458,43773.7515587116,-0.0239622809318032
3.29,-480.811489966924,-20061.6538232105,43773.7524544539,-0.0239621051466384
3.3,-480.80795288203,-20061.6534624866,43773.7533501675,-0.0239619293678086
3.31,-480.804415672981,-20061.6531017485,43773.754245916,-0.0239617535828028
3.32,-480.800878465651,-20061.652741009,43773.7551416677,-0.0239615777978766
3.33,-480.797341385918,-20061.6523802809,43773.7560373904,-0.0239614020192855
3.34,-480.793804182027,-20061.6520195385,43773.7569331483,-0.0239612262345184
3.35,-480.790267105728,-20061.6516588075,43773.7578288774,-0.0239610504560862
3.36,-480.786729905279,-20061.6512980623,43773.7587246413,-0.0239608746714783
3.37,-480.783192706546,-20061.6509373157,43773.7596204085,-0.0239606988869498
3.38,-480.779655635408,-20061.6505765805,43773.7605161468,-0.0239605231087564
3.39,-480.776118440114,-20061.6502158311,43773.7614119201,-0.0239603473243869
3.4,-480.772581372415,-20061.6498550931,43773.7623076646,-0.0239601715463526
3.41,-480.769044180561,-20061.6494943408,43773.7632034442,-0.0239599957621423
3.42,-480.765507116302,-20061.6491335999,43773.7640991949,-0.0239598199842672
3.43,-480.761969927885,-20061.6487728448,43773.7649949806,-0.0239596442002159
3.44,-480.75843274119,-20061.6484120883,43773.7658907694,-0.0239594684162443
3.45,-480.754895682087,-20061.6480513432,43773.7667865294,-0.0239592926386076
3.46,-480.751358624705,-20061.6476905966,43773.7676822926,-0.0239591168610506
3.47,-480.747821443168,-20061.6473298359,43773.7685780906,-0.0239589410773176
3.48,-480.744284263349,-20061.6469690737,43773.7694738918,-0.0239587652936642
3.49,-480.740747085252,-20061.64660831,43773.7703696961,-0.0239585895100904
3.5,-480.737210034748,-20061.6462475579,43773.7712654716,-0.0239584137328515
3.51,-480.733672985962,-20061.6458868043,43773.7721612502,-0.0239582379556921
3.52,-480.730135813023,-20061.6455260364,43773.7730570639,-0.0239580621723569
3.53,-480.726598641803,-20061.6451652672,43773.7739528805,-0.0239578863891012
3.54,-480.723061598175,-20061.6448045093,43773.7748486684,-0.0239577106121805
3.55,-480.719524430395,-20061.6444437372,43773.7757444913,-0.023957534829084
3.56,-480.715987390207,-20061.6440829765,43773.7766402854,-0.0239573590523224
3.57,-480.712450225865,-20061.6437222016,43773.7775361145,-0.0239571832693849
3.58,-480.708913189115,-20061.643361438,43773.7784319148,-0.0239570074927823
3.59,-480.705376028212,-20061.6430006603,43773.7793277501,-0.023956831710004
3.6,-480.701838869029,-20061.6426398811,43773.7802235884,-0.0239566559273052
3.61,-480.698301837438,-20061.6422791133,43773.781119398,-0.0239564801509413
