0,27544.9729467157,-2330.61858770166,-15960.9433934138
0.01,27548.3357140112,-2343.01034303412,-15953.3235899285
0.02,27551.6920186923,-2355.39098171058,-15945.7026146483
0.03,27555.0412617085,-2367.7563874103,-15938.0821430881
0.04,27558.3828512779,-2380.10245063908,-15930.4638536125
0.05,27561.7162029345,-2392.42507029212,-15922.8494270447
0.06,27565.0407395641,-2404.72015521269,-15915.2405462715
0.07,27568.3558914316,-2416.98362574571,-15907.6388958465
0.08,27571.6610961974,-2429.2114152859,-15900.0461615896
0.09,27574.9557989251,-2441.39947181965,-15892.4640301851
0.1,27578.2394520789,-2453.54375946023,-15884.8941887762
0.11,27581.5115155114,-2465.64025997542,-15877.3383245588
0.12,27584.7714564429,-2477.68497430727,-15869.7981243715
0.13,27588.0187494308,-2489.67392408318,-15862.275274285
0.14,27591.2528763301,-2501.60315311775,-15854.7714591891
0.15,27594.4733262454,-2513.46872890491,-15847.2883623777
0.16,27597.6795954739,-2525.26674409953,-15839.827665133
0.17,27600.8711874405,-2536.99331798818,-15832.3910463076
0.18,27604.0476126243,-2548.64459794826,-15824.980181906
0.19,27607.2083884774,-2560.21676089504,-15817.5967446644
0.2,27610.3530393355,-2571.70601471604,-15810.2424036297
0.21,27613.4810963222,-2583.10859969216,-15802.918823738
0.22,27616.5920972449,-2594.42078990502,-15795.6276653921
0.23,27619.6855864844,-2605.63889463001,-15788.3705840386
0.24,27622.7611148784,-2616.75925971445,-15781.1492297444
0.25,27625.8182395974,-2627.77826894038,-15773.9652467734
0.26,27628.8565240161,-2638.69234537153,-15766.8202731627
0.27,27631.8755375781,-2649.4979526837,-15759.7159402992
0.28,27634.8748556557,-2660.19159647847,-15752.6538724963
0.29,27637.8540594049,-2670.76982557928,-15745.6356865707
0.3,27640.8127356151,-2681.2292333098,-15738.6629914203
0.31,27643.750476555,-2691.56645875384,-15731.737387602
0.32,27646.6668798147,-2701.77818799646,-15724.8604669112
0.33,27649.5615481433,-2711.86115534581,-15718.0338119614
0.34,27652.4340892849,-2721.81214453518,-15711.2589957654
0.35,27655.2841158095,-2731.62798990495,-15704.5375813178
0.36,27658.1112449438,-2741.30557756384,-15697.8711211786
0.37,27660.9150983978,-2750.84184652926,-15691.2611570585
0.38,27663.6953021913,-2760.23378984607,-15684.7092194058
0.39,27666.4514864778,-2769.47845568362,-15678.2168269952
0.4,27669.1832853682,-2778.57294841049,-15671.7854865188
0.41,27671.8903367537,-2787.51442964663,-15665.4166921786
0.42,27674.5722821282,-2796.30011929253,-15659.111925282
0.43,27677.2287664112,-2804.92729653501,-15652.8726538388
0.44,27679.8594377713,-2813.39330082932,-15646.7003321619
0.45,27682.4639474502,-2821.69553285718,-15640.5964004694
0.46,27685.0419495884,-2829.83145546047,-15634.5622844907
0.47,27687.5931010526,-2837.7985945502,-15628.5993950743
